"photo","age_mean","age_sd","age_N","anxious.easily.upset_mean","anxious.easily.upset_sd","anxious.easily.upset_N","Asian_mean","Asian_sd","Asian_N","attractiveness_mean","attractiveness_sd","attractiveness_N","Black_mean","Black_sd","Black_N","calm.emotionally.stable_mean","calm.emotionally.stable_sd","calm.emotionally.stable_N","Poor_mean","Poor_sd","Poor_N","Working.class_mean","Working.class_sd","Working.class_N","Middle.class_mean","Middle.class_sd","Middle.class_N","Upper.Middle.class_mean","Upper.Middle.class_sd","Upper.Middle.class_N","Upper.class_mean","Upper.class_sd","Upper.class_N","competence_mean","competence_sd","competence_N","conventional.uncreative_mean","conventional.uncreative_sd","conventional.uncreative_N","critical.quarrelsome_mean","critical.quarrelsome_sd","critical.quarrelsome_N","dependable.self.disciplined_mean","dependable.self.disciplined_sd","dependable.self.disciplined_N","disorganized.careless_mean","disorganized.careless_sd","disorganized.careless_N","dominant_mean","dominant_sd","dominant_N","education_mean","education_sd","education_N","extraverted.enthusiastic_mean","extraverted.enthusiastic_sd","extraverted.enthusiastic_N","hard.working_mean","hard.working_sd","hard.working_N","honest.moral_mean","honest.moral_sd","honest.moral_N","income_mean","income_sd","income_N","Latino_mean","Latino_sd","Latino_N","liberal_mean","liberal_sd","liberal_N","Native.American_mean","Native.American_sd","Native.American_N","Not.sure_mean","Not.sure_sd","Not.sure_N","occupational.prestige_mean","occupational.prestige_sd","occupational.prestige_N","open.to.new.experience.complex_mean","open.to.new.experience.complex_sd","open.to.new.experience.complex_N","Other_mean","Other_sd","Other_N","reserved.quiet_mean","reserved.quiet_sd","reserved.quiet_N","ses.ladder_mean","ses.ladder_sd","ses.ladder_N","submissive_mean","submissive_sd","submissive_N","sympathetic_mean","sympathetic_sd","sympathetic_N","thermometer_mean","thermometer_sd","thermometer_N","warmth_mean","warmth_sd","warmth_N","White_mean","White_sd","White_N"
"WM186",53.4951923076923,7.96609782301005,104,51.6666666666667,15.0896311981761,12,0,0,14,23.7385620915033,20.0493756831642,34,0,0,14,48.5,13.3790881602597,12,0.0833333333333333,0.288675134594813,12,0.75,0.452267016866645,12,0.166666666666667,0.389249472080761,12,0,0,12,0,0,12,46.6722222222222,20.1127100641102,100,61.9166666666667,10.3084989942839,12,59.1666666666667,13.1345023322222,12,61.4166666666667,16.5554623412737,12,48.4166666666667,13.6345705891867,12,66,9.51553753318511,12,12.6666666666667,2.5346089292517,12,48.75,19.0746142579846,12,68.6666666666667,16.6642422479082,12,58.5833333333333,19.9155413654459,12,49240,36704.2231902543,125,0.0714285714285714,0.267261241912424,14,34.3137247058824,23.4297588598106,34,0.142857142857143,0.363136519601281,14,0,0,14,34,13.8169855941551,12,46.9166666666667,14.1643491865595,12,0,0,14,51.9166666666667,18.2630194323907,12,39.8148125,12.0402752779654,12,40.6666666666667,21.9807077945983,12,49.6666666666667,17.1481954170288,12,40.8620689655172,18.851635208391,58,45.7216721672167,17.7983674085705,101,0.928571428571429,0.267261241912424,14
"WM187",47.8863636363636,9.75803999832341,44,48.7142857142857,15.1729950972041,14,0,0,11,28.7407407407407,21.0375158303067,36,0.0909090909090909,0.301511344577764,11,48.7857142857143,13.3196129039882,14,0.214285714285714,0.42581531362632,14,0.5,0.518874521662771,14,0.285714285714286,0.468807230938495,14,0,0,14,0,0,14,42.037037037037,20.5962788372083,36,55.2857142857143,13.9583367503139,14,45.9285714285714,15.8282332252519,14,49.5,17.8573406582451,14,46.7142857142857,16.2973738867462,14,51.5714285714286,19.3339648753741,14,14.2142857142857,2.00685637938357,14,51.7142857142857,17.353468158926,14,54.5,20.5342116029286,14,53.2142857142857,20.252933582109,14,46307.6923076923,45759.8770338585,65,0.272727272727273,0.467099366496914,11,53.0864190740741,20.5928218041373,36,0.0909090909090909,0.301511344577764,11,0.272727272727273,0.467099366496914,11,29.8571428571429,18.5134343855281,14,45.6428571428571,17.8308597784728,14,0.0909090909090909,0.301511344577764,11,43,20.0076908289711,14,30.9523785714286,13.9041436127945,14,44.6428571428571,17.8954534099378,14,52.7857142857143,18.3478297665652,14,NA,NA,NA,51.8395061728395,23.543909137108,36,0.636363636363636,0.504524979109513,11
"WM188",47,12.5139921687685,51,48.1875,16.8847811159438,16,0,0,5,34.6,25.2609240867053,15,0,0,5,54.8125,15.5829768230164,16,0.125,0.341565025531987,16,0.3125,0.478713553878169,16,0.4375,0.51234753829798,16,0.125,0.341565025531987,16,0,0,16,54.875,16.9897027637331,16,45.8125,18.5156465365557,16,58.0625,15.6395598829805,16,54.75,13.0051271940467,16,46.5625,21.2256723489897,16,65.3125,12.0759747708691,16,15.5,2.25092573548455,16,57.875,18.7469997599616,16,52.25,15.9645440481921,16,55.1875,18.1520200896025,16,49509.8039215686,61654.317788463,51,0,0,5,45.833333125,16.6666695000002,16,0,0,5,0,0,5,45.8125,16.5779723327875,16,64.0625,17.0390482911067,16,0.2,0.447213595499958,5,43.25,14.6310172806496,16,44.444444375,22.2222240000002,16,37.9375,16.4660003238997,16,53.375,18.5647515469505,16,NA,NA,NA,47.2,18.5325967650824,15,1,0,5
"WM189",49.75,8.94308243304596,48,60,17.058722109232,17,0,0,10,20.5175438596491,19.1606014047067,38,0.2,0.421637021355784,10,37.3529411764706,16.6468509652373,17,0.764705882352941,0.437237316097603,17,0.176470588235294,0.392952623996688,17,0.0588235294117647,0.242535625036333,17,0,0,17,0,0,17,35.5698005698006,23.0181607467497,39,47.6470588235294,21.8115255555136,17,55.7647058823529,17.9462022854583,17,34.8823529411765,16.2360800108169,17,62.1176470588235,18.6376043019924,17,46.7058823529412,20.5175677953137,17,13,0.707106781186548,17,45.6470588235294,19.5286365898601,17,45.1176470588235,15.7117883806283,17,50.1176470588235,20.201739878477,17,24202.8985507246,21448.0080729745,69,0.1,0.316227766016838,10,59.2592592877493,25.9119992475157,39,0,0,10,0.1,0.316227766016838,10,18.3529411764706,14.8994176751584,17,49,21.6881303942963,17,0,0,10,49.1764705882353,25.6472106039761,17,16.3398682352941,15.2740637969375,17,49.2352941176471,17.275450109059,17,50.2941176470588,15.1400326365333,17,NA,NA,NA,39.7834757834758,21.9962184226733,39,0.7,0.483045891539648,10
"WM189.WM114",50.8571428571429,7.77428842014241,14,46.7857142857143,19.1278233569224,14,0,0,15,28.5714285714286,25.3944702815223,14,0,0,15,49.8571428571429,13.7999840738879,14,0,0,14,0.214285714285714,0.42581531362632,14,0.571428571428571,0.513552591013095,14,0.142857142857143,0.363136519601281,14,0.0714285714285714,0.267261241912424,14,62.7142857142857,16.2548386709859,14,61.6428571428571,15.2749525637292,14,54.8571428571429,16.7325437987779,14,59.9285714285714,17.0450276336815,14,38.8571428571429,15.8495675401189,14,62.9285714285714,15.6080072433956,14,16.3571428571429,1.94569121026803,14,46.6428571428571,18.0452727364224,14,66.2142857142857,13.2791251532307,14,53.3571428571429,18.3914994697891,14,76428.5714285714,38601.941532906,14,0,0,15,43.6507928571429,20.1910583308928,14,0,0,15,0,0,15,54.0714285714286,18.4660365399429,14,34.9285714285714,7.7901741435486,14,0,0,15,53,15.2163879267867,14,53.9682542857143,18.9251272866646,14,39.7857142857143,12.2234237393657,14,45.9285714285714,18.9674388430209,14,NA,NA,NA,44.4285714285714,17.136170857235,14,1,0,15
"WM19",24.3157894736842,4.35956969817164,19,52.1052631578947,13.1186666702329,19,0,0,20,31.3684210526316,19.6503054155394,19,0,0,20,48.2631578947368,11.694453126082,19,0,0,19,0.578947368421053,0.507257273501788,19,0.421052631578947,0.507257273501788,19,0,0,19,0,0,19,53.8421052631579,12.9540347978481,19,53.2105263157895,13.8547181990205,19,50.5263157894737,17.1896881913826,19,52.5263157894737,18.566302872117,19,57.6842105263158,15.8045444645201,19,56.4210526315789,12.4513086749666,19,14.7894736842105,1.75052206080932,19,56.1578947368421,16.8069534482168,19,55.3684210526316,12.7288409453833,19,55.9473684210526,14.5391184365587,19,38684.2105263158,19496.5883955201,19,0.15,0.366347548532523,20,50.877192631579,20.7261180335038,19,0.05,0.223606797749979,20,0,0,20,37.7894736842105,15.8204472031483,19,55.7894736842105,16.8146065714321,19,0.05,0.223606797749979,20,47.1052631578947,17.1978510829506,19,40.9356705263158,13.380900493412,19,46.1052631578947,13.3245585161056,19,50.9473684210526,13.1591695288897,19,NA,NA,NA,47.5263157894737,14.3502552089293,19,0.95,0.223606797749979,20
"WM190",32.6875,5.31311270976503,16,56,19.0052624291274,16,0,0,23,43.5625,23.3465736244101,16,0,0,23,43.0625,19.1953770476123,16,0.0625,0.25,16,0.8125,0.403112887414928,16,0.125,0.341565025531987,16,0,0,16,0,0,16,44.625,19.0608674164285,16,60.25,22.5876072216603,16,57.8125,13.7560592709783,16,43.25,20.7669609395951,16,57.125,23.1800920331794,16,56.25,21.9408295194143,16,13.875,1.82117178395303,16,62,18.6404577912311,16,47.5625,18.3447313053821,16,47.375,19.9194210089885,16,45625,18062.3918681884,16,0,0,23,35.416665,19.966536552267,16,0,0,23,0,0,23,36.4375,16.8403038373223,16,39.875,24.0911463681854,16,0,0,23,34.8125,19.7997264290865,16,33.333330625,12.8300058536918,16,39.3125,17.7715831221269,16,46,21.4879811367502,16,NA,NA,NA,42.1875,19.7390264873085,16,1,0,23
"WM191",33.4420289855072,5.41819933723105,69,56.7,20.0113856480643,10,0,0,14,26.8645833333333,20.3799187122628,32,0,0,14,42.2,19.6853019055109,10,0.1,0.316227766016838,10,0.7,0.483045891539648,10,0.1,0.316227766016838,10,0.1,0.316227766016838,10,0,0,10,43.4938271604938,19.7596468333101,90,50.6,24.134806584866,10,58.8,22.6215236739998,10,46.1,22.766691068801,10,59.9,14.043187355836,10,69.2,22.5132060010218,10,12.3,4.3728963196287,10,47.4,27.3138141687397,10,44.6,23.234074593627,10,48.3,24.5132617168748,10,48777.7777777778,22738.2654155361,90,0.142857142857143,0.363136519601281,14,35.4166664583333,24.0200206406461,32,0,0,14,0,0,14,33.2,13.6691054734553,10,47.4,25.8637455395257,10,0,0,14,37.6,25.517749813719,10,33.333332,18.8852588378277,10,30.3,25.6733757465243,10,45.7,23.3240457706443,10,37.2340425531915,17.6563977393064,47,47.6520146520147,18.3221829824705,91,0.857142857142857,0.363136519601281,14
"WM192",33.888,6.71026656842743,125,53.2962962962963,21.5135285072419,27,0,0,9,36.6666666666667,25.4543331659479,27,0,0,9,49,18.0725035514005,27,0.222222222222222,0.423659272868162,27,0.333333333333333,0.480384461415261,27,0.444444444444444,0.506369683541833,27,0,0,27,0,0,27,53.6559139784946,19.5645501418609,93,52.4814814814815,23.6649210864623,27,52.7037037037037,20.4258787868851,27,47.4074074074074,21.0626524358953,27,66,18.8862994705768,27,64.1481481481482,20.7210478345528,27,13.3703703703704,3.31834235897926,27,58.9259259259259,18.3490220362451,27,53.3703703703704,19.9694924016768,27,51.3703703703704,19.9598600044192,27,47480,30826.1514448889,125,0,0,9,48.5596703703704,24.0978060139673,27,0,0,9,0,0,9,39.8148148148148,20.9358673407753,27,51.4444444444444,19.5021366350801,27,0,0,9,35.037037037037,16.9489765551731,27,43.209877037037,20.2860229266158,27,30.1111111111111,18.4543789536278,27,48.5925925925926,17.9641935725557,27,47.5438596491228,18.7350608823581,57,50.6063829787234,17.5224698049905,94,1,0,9
"WM192.BM6",31.2142857142857,5.40908881034891,14,49.5714285714286,19.9604003571467,14,0,0,8,24.0714285714286,21.1749644835386,14,0,0,8,57.4285714285714,18.5792037823695,14,0.0714285714285714,0.267261241912424,14,0.571428571428571,0.513552591013095,14,0.214285714285714,0.42581531362632,14,0.142857142857143,0.363136519601281,14,0,0,14,50.4285714285714,23.4314525164994,14,36.6428571428571,18.3454339020625,14,55.4285714285714,20.6908165645991,14,46.6428571428571,20.5561412977958,14,65,20.9137422615996,14,52.5714285714286,17.8270075391861,14,14.0714285714286,2.7863481949922,14,68.5,15.9747396752594,14,54.5,24.8154728407035,14,50.5714285714286,21.9429830582468,14,50714.2857142857,19499.2251184446,14,0,0,8,51.5873028571429,21.6187934968993,14,0,0,8,0,0,8,44.9285714285714,19.1048293762207,14,70.2857142857143,15.949094844963,14,0,0,8,36.5714285714286,25.5725642819809,14,43.6507928571429,19.2273794982953,14,51.1428571428571,16.6495883194988,14,50.7857142857143,17.7121365232933,14,NA,NA,NA,51.7857142857143,18.2553620001971,14,1,0,8
"WM192.BM81",37.7368421052632,9.49761435111855,19,47.7368421052632,19.0986971785546,19,0,0,8,46.8421052631579,21.6314153178883,19,0,0,8,58.7894736842105,18.5848772075231,19,0,0,19,0.105263157894737,0.315301767642306,19,0.210526315789474,0.418853908291695,19,0.368421052631579,0.495594627783352,19,0.315789473684211,0.477566932940919,19,66.7368421052632,14.3830228056984,19,48.8421052631579,19.0678996043517,19,52.3684210526316,19.9393818201172,19,66.4210526315789,15.7526568816314,19,42.7894736842105,22.1474326261493,19,69.4210526315789,16.9453887187757,19,18,2.76887462097269,19,64.1052631578947,19.2754730071436,19,64.2631578947368,15.4985379427407,19,48.7368421052632,21.426468847,19,111052.631578947,45539.3281610162,19,0,0,8,39.1812847368421,22.9415742933901,19,0,0,8,0,0,8,69.9473684210526,22.3643408731413,19,64,17.7357141258974,19,0,0,8,42.5263157894737,20.3179406793674,19,73.0994173684211,17.0996387834282,19,32.4210526315789,16.3003605599988,19,50.8421052631579,18.1054416555869,19,NA,NA,NA,48.5789473684211,19.2853306066603,19,1,0,8
"WM193",33.9268292682927,7.42761820472229,41,58.3571428571429,13.5283584930502,14,0,0,9,21.6574074074074,19.1529327376123,36,0,0,9,40.1428571428571,14.3251105129696,14,0.428571428571429,0.513552591013095,14,0.285714285714286,0.468807230938495,14,0.285714285714286,0.468807230938495,14,0,0,14,0,0,14,44.1913580246914,20.3573301214266,36,38.7142857142857,19.2410961283338,14,56.8571428571429,17.8189922138286,14,41.5714285714286,18.4420684878321,14,59.7142857142857,15.2387591430464,14,49.7857142857143,21.0024854625446,14,12.9285714285714,3.24545328620934,14,49.6428571428571,20.0215543193489,14,44.2142857142857,20.8111603617962,14,48.7857142857143,18.3100584859318,14,43629.0322580645,40953.4857584728,62,0.111111111111111,0.333333333333333,9,52.4691360185185,23.8471196750058,36,0,0,9,0,0,9,35.5714285714286,18.64945569721,14,52.8571428571429,19.7322740038404,14,0,0,9,48.1428571428571,20.0148296668597,14,34.9206328571429,19.9034439548642,14,41.5,19.1542323099783,14,44.9285714285714,16.3916690177301,14,NA,NA,NA,39.8364197530864,20.585100793573,36,0.888888888888889,0.333333333333333,9
"WM193.BM18",31.75,7.18795288428261,16,51.125,21.1214740647206,16,0.0714285714285714,0.267261241912424,14,21.75,19.0735418839816,16,0.0714285714285714,0.267261241912424,14,54.3125,21.111509499165,16,0.125,0.341565025531987,16,0.5625,0.51234753829798,16,0.3125,0.478713553878169,16,0,0,16,0,0,16,51.625,18.2423499948152,16,50.375,17.8918044552993,16,45.625,20.3531324370476,16,53,22.6862660362314,16,57.6875,16.9064829774459,16,46.75,20.1179853199403,16,13.25,3.64234356790606,16,44.1875,21.1981720910082,16,53.6875,15.8102024022465,16,51.0625,12.7982746232972,16,41875,11954.7758936195,16,0.0714285714285714,0.267261241912424,14,57.63889,18.2433278405997,16,0.0714285714285714,0.267261241912424,14,0.0714285714285714,0.267261241912424,14,34.75,14.5028732785381,16,46.625,18.9310151162935,16,0.142857142857143,0.363136519601281,14,54.9375,24.6778409374348,16,43.055554375,16.6666692777779,16,54,18.3992753480493,16,45.125,12.3821107516718,16,NA,NA,NA,48.875,16.5886507387832,16,1,0,14
"WM193.BM81",36.4615384615385,8.75228907786781,13,42.8461538461538,20.5095349932909,13,0,0,14,50.4615384615385,19.5815192831378,13,0,0,14,63.8461538461538,11.4371190562874,13,0,0,13,0,0,13,0.307692307692308,0.480384461415261,13,0.461538461538462,0.518874521662771,13,0.230769230769231,0.438529009653515,13,67.1538461538462,7.53708778691693,13,49.0769230769231,17.4043171773631,13,55.6153846153846,15.9087945360339,13,63.0769230769231,13.0668890614251,13,43.6923076923077,19.800608641254,13,68.3076923076923,9.69006893151106,13,19.1538461538462,2.47810928754679,13,63.6923076923077,13.9366699476873,13,67.3076923076923,9.01281139438573,13,60.8461538461538,13.1899340018955,13,90384.6153846154,25369.070609499,13,0,0,14,64.1025646153846,22.7501414061124,13,0,0,14,0,0,14,70.6923076923077,10.6878795479164,13,57.3846153846154,14.0625890310572,13,0.0714285714285714,0.267261241912424,14,44.6153846153846,18.9892007096071,13,69.2307715384615,21.8269693065822,13,35.2307692307692,13.3488691540635,13,54.1538461538462,17.4778247781112,13,NA,NA,NA,53.6153846153846,15.7931338537694,13,1,0,14
"WM193.BM9",38.3333333333333,6.93507304180988,15,43.4,16.6166869656465,15,0,0,13,24.9333333333333,21.0898305441498,15,0,0,13,53.0666666666667,14.2751865970625,15,0,0,15,0.266666666666667,0.457737708217063,15,0.6,0.50709255283711,15,0.133333333333333,0.351865775274498,15,0,0,15,64.2,13.5129567452871,15,53.1333333333333,20.3394994553759,15,51.6666666666667,12.7204372491485,15,60.9333333333333,19.9909503335408,15,47.0666666666667,23.602259778815,15,54.6666666666667,14.1303455961511,15,17.2666666666667,2.34419241856083,15,45.2666666666667,14.3798801240119,15,61.9333333333333,15.5814297283963,15,54.8666666666667,14.3719303140664,15,73000,30752.4679613569,15,0,0,13,49.62963,17.247381332985,15,0,0,13,0.0769230769230769,0.277350098112615,13,55.2666666666667,13.2312760785446,15,47.3333333333333,19.8841885019468,15,0,0,13,56.6,16.7494136357921,15,57.0370386666667,12.5051452361829,15,46.7333333333333,16.9556845363211,15,49.9333333333333,15.6910650948087,15,NA,NA,NA,51.1333333333333,15.5281618205057,15,0.923076923076923,0.277350098112615,13
"WM193.WM167",38,7.07106781186548,18,43.0555555555556,18.6751556327785,18,0,0,13,37.3888888888889,23.7688349807026,18,0.0769230769230769,0.277350098112615,13,60.8333333333333,14.072292342213,18,0,0,18,0,0,18,0.222222222222222,0.427792631946499,18,0.444444444444444,0.511309992564914,18,0.333333333333333,0.485071250072666,18,74.6666666666667,10.7976032198872,18,51.2777777777778,18.7767238749768,18,48.6111111111111,23.4975315071202,18,73,17.9672905417529,18,41.0555555555556,20.0454548822896,18,58.9444444444444,20.2962535581504,18,18.8888888888889,2.11128310272907,18,51.2222222222222,23.4032565746875,18,75.9444444444444,9.08439011661486,18,61.2222222222222,12.1875324702098,18,106944.444444444,39075.3001903673,18,0,0,13,53.7037044444444,24.1785915436393,18,0,0,13,0.0769230769230769,0.277350098112615,13,69.6666666666667,17.0500991889473,18,56.1666666666667,17.5608186865299,18,0.230769230769231,0.438529009653515,13,58.0555555555556,23.7894495206747,18,72.2222244444444,14.386509960561,18,42.1666666666667,22.6825924444275,18,53.5555555555556,14.4882192395072,18,NA,NA,NA,52.5,16.9228352512567,18,0.846153846153846,0.375533808099405,13
"WM193.WM200",31.9473684210526,5.91113529432682,19,48.5789473684211,24.0261796784574,19,0,0,20,28.3157894736842,22.3757126058564,19,0,0,20,45.5789473684211,20.1806171843559,19,0.5,0.514495755427527,18,0.277777777777778,0.460888598962477,18,0.166666666666667,0.383482494423685,18,0.0555555555555556,0.235702260395516,18,0,0,18,41,15.2278983740006,19,48.4736842105263,25.3867166076466,19,52.2631578947368,23.2829028957186,19,37.9473684210526,19.6736532341847,19,66.2631578947368,16.6394514641932,19,45.9473684210526,17.6335339755772,19,12.2105263157895,4.32793185621571,19,48.5263157894737,23.7331657790261,19,44.3157894736842,15.6916560686066,19,48.1052631578947,14.4140931685398,19,37631.5789473684,18511.889651776,19,0,0,20,64.3274857894737,28.3469956205314,19,0.1,0.307793505625546,20,0.1,0.307793505625546,20,28.3157894736842,14.5756746807021,19,57.4736842105263,19.8979854397726,19,0.05,0.223606797749979,20,49.2105263157895,23.9689126146729,19,29.8245594736842,19.9631459611081,19,47.8947368421053,18.9058919000933,19,46.2105263157895,15.3245588929391,19,NA,NA,NA,48.8947368421053,13.9399296062391,19,0.8,0.410391340834062,20
"WM193.WM23",36.2142857142857,6.96340512888709,14,52.0714285714286,19.711239611779,14,0,0,10,28.1428571428571,17.7800975287502,14,0,0,10,47.7857142857143,16.0296771474209,14,0.142857142857143,0.363136519601281,14,0.214285714285714,0.42581531362632,14,0.642857142857143,0.497245158098847,14,0,0,14,0,0,14,51.5,15.6094153046758,14,48.7142857142857,18.3446851302352,14,48.5,20.3913631792407,14,49.7857142857143,16.2914728588942,14,59.6428571428571,15.5988517469773,14,51.3571428571429,16.7497744777339,14,14.5,2.5038431998092,14,46.6428571428571,16.5185543363406,14,52.4285714285714,17.1899536210691,14,52.3571428571429,15.69226729148,14,50714.2857142857,16967.9724160575,14,0,0,10,55.5555557142857,18.490008852092,14,0,0,10,0,0,10,41.3571428571429,18.3286540815075,14,52.3571428571429,18.862282849266,14,0,0,10,60.5714285714286,19.0008675336935,14,44.4444435714286,17.9690589297944,14,54.5,14.4101993793926,14,52.7857142857143,14.2190477417202,14,NA,NA,NA,51.5,16.3742292830956,14,1,0,10
"WM194",50.1689189189189,9.81795846417649,74,55.3333333333333,21.1074349347288,15,0,0,9,21.2,24.1844105631234,15,0,0,9,34.7333333333333,13.8381804474157,15,0.533333333333333,0.516397779494322,15,0.4,0.50709255283711,15,0.0666666666666667,0.258198889747161,15,0,0,15,0,0,15,45.6388888888889,17.4963219922099,72,48.0666666666667,21.449164707901,15,51.6,20.3287270348427,15,30.9333333333333,14.6358984626679,15,66.7333333333333,20.7999542124038,15,48.1333333333333,15.4728641113895,15,12.6,1.5023790657297,15,34.9333333333333,16.7266539505351,15,46.3333333333333,21.33296130628,15,49.6,18.3684512139701,15,40202.7027027027,20262.645116467,74,0,0,9,45.185184,25.3604253887142,15,0.111111111111111,0.333333333333333,9,0,0,9,23.6666666666667,11.4121906415068,15,41.9333333333333,19.8655001255467,15,0,0,9,51.7333333333333,27.9501256492618,15,21.48148,14.8280365867578,15,45.8666666666667,15.8558987070908,15,43.2,15.4096444753649,15,40.5882352941176,20.2397395937677,51,46.3108108108108,15.9459065693952,74,1,0,9
"WM195",31.7662337662338,7.32496830224164,77,47.5294117647059,22.5752011260665,17,0,0,13,20.2820512820513,17.4105127987498,39,0,0,13,39.6470588235294,21.8201202347472,17,0.529411764705882,0.514495755427527,17,0.352941176470588,0.492592183071889,17,0.117647058823529,0.332105582077536,17,0,0,17,0,0,17,39.6700336700337,19.8600955422476,99,53.4705882352941,24.3570258012417,17,57.1176470588235,22.1694676101535,17,35.5882352941176,22.2431417057298,17,70.4705882352941,16.019978335889,17,58.7058823529412,24.0488167741221,17,11.7647058823529,2.16591238756055,17,49.7058823529412,20.8019371269912,17,37,22.6798368600835,17,37.4705882352941,22.8503764932299,17,36510.4166666667,17367.8437237912,96,0.538461538461538,0.518874521662771,13,48.4330487179487,22.438593648302,39,0,0,13,0,0,13,21.7058823529412,12.5138158942544,17,43.5294117647059,24.0808991917319,17,0,0,13,41.5294117647059,23.1492916928867,17,24.1830047058824,14.8216213707577,17,30.9411764705882,22.5817143620544,17,34.5882352941176,18.3747749085853,17,31.4285714285714,18.7082869338697,49,39.6020408163265,19.0015769625473,98,0.461538461538462,0.518874521662771,13
"WM196",35.9656862745098,7.28223792033222,102,45.375,18.0291430744781,16,0,0,13,67.9444444444445,19.7260475078921,38,0,0,13,60.1875,17.6416883167872,16,0,0,16,0,0,16,0.125,0.341565025531987,16,0.4375,0.51234753829798,16,0.4375,0.51234753829798,16,72.2458628841608,17.5822798598798,94,52.4375,17.9405267481197,16,61.875,17.2312700247738,16,67.8125,12.9007428726669,16,32.875,11.2716458425556,16,73.1875,11.6173361834803,16,17.75,6.00555298591784,16,59.8125,16.4000762193351,16,71,15.2665211055652,16,46.5,18.7332147089957,16,119256.198347107,47551.1179198449,121,0,0,13,42.6900584502924,25.3801686253398,38,0,0,13,0,0,13,79.75,10.0631340379957,16,61.875,14.2729347601209,16,0,0,13,45.375,23.4659327536751,16,82.638890625,14.0362538272168,16,32.8125,19.8367294011219,16,49.3125,16.1440133382832,16,55.4545454545455,22.6658790229192,44,52.9172576832151,19.0730772112188,94,1,0,13
